_id,shana,hodesh,train_station_nm,station_status_nm,status_count
588,2015,4,סגולה,הקדמה ביציאה,4
589,2015,4,עכו,איחור,65
590,2015,4,עכו,בזמן,1991
591,2015,4,עכו,הקדמה ביציאה,173
592,2015,4,עתלית,איחור,18
593,2015,4,עתלית,בזמן,523
594,2015,4,עתלית,הקדמה ביציאה,210
595,2015,4,פאתי מודיעין,איחור,15
596,2015,4,פאתי מודיעין,בזמן,1159
597,2015,4,פאתי מודיעין,הקדמה ביציאה,287
598,2015,4,צומת חולון,איחור,18
599,2015,4,צומת חולון,בזמן,1038
600,2015,4,צומת חולון,הקדמה ביציאה,53
601,2015,4,קיסריה פרדס חנה,איחור,47
602,2015,4,קיסריה פרדס חנה,בזמן,803
603,2015,4,קיסריה פרדס חנה,הקדמה ביציאה,139
604,2015,4,קרית אריה,איחור,67
605,2015,4,קרית אריה,בזמן,10
606,2015,4,קרית אריה,הקדמה ביציאה,872
607,2015,4,קרית גת,איחור,54
608,2015,4,קרית גת,בזמן,992
609,2015,4,קרית גת,הקדמה ביציאה,52
610,2015,4,קרית חיים,איחור,52
611,2015,4,קרית חיים,בזמן,1160
612,2015,4,קרית חיים,הקדמה ביציאה,432
613,2015,4,ראש העין צפון,איחור,28
614,2015,4,ראש העין צפון,בזמן,1501
615,2015,4,ראש העין צפון,הקדמה ביציאה,3
616,2015,4,ראשונים,איחור,9
617,2015,4,ראשונים,בזמן,664
618,2015,4,רחובות,איחור,20
619,2015,4,רחובות,בזמן,1202
620,2015,4,רחובות,הקדמה ביציאה,59
621,2015,4,רמלה,איחור,74
622,2015,4,רמלה,בזמן,541
623,2015,4,רמלה,הקדמה ביציאה,659
624,2015,4,"רשל""צ משה דיין",איחור,23
625,2015,4,"רשל""צ משה דיין",בזמן,1327
626,2015,4,"רשל""צ משה דיין",הקדמה ביציאה,1
627,2015,4,שדרות,איחור,6
628,2015,4,שדרות,בזמן,893
629,2015,4,שדרות,הקדמה ביציאה,3
630,2015,4,תא אוניברסיטה,איחור,182
631,2015,4,תא אוניברסיטה,בזמן,5535
632,2015,4,תא אוניברסיטה,הקדמה ביציאה,319
633,2015,4,תל אביב ההגנה,איחור,227
634,2015,4,תל אביב ההגנה,בזמן,6084
635,2015,4,תל אביב ההגנה,הקדמה ביציאה,413
636,2015,4,תל אביב מרכז,איחור,295
637,2015,4,תל אביב מרכז,בזמן,5107
638,2015,4,תל אביב מרכז,הקדמה ביציאה,915
639,2015,5,אשדוד עד הלום,איחור,63
640,2015,5,אשדוד עד הלום,בזמן,1633
641,2015,5,אשדוד עד הלום,הקדמה ביציאה,20
642,2015,5,אשקלון,איחור,57
643,2015,5,אשקלון,בזמן,1804
644,2015,5,אשקלון,הקדמה ביציאה,8
645,2015,5,באר יעקב,איחור,40
646,2015,5,באר יעקב,בזמן,1029
647,2015,5,באר יעקב,הקדמה ביציאה,21
648,2015,5,באר שבע מרכז,איחור,64
649,2015,5,באר שבע מרכז,בזמן,1059
650,2015,5,באר שבע צפון,איחור,89
651,2015,5,באר שבע צפון,בזמן,1114
652,2015,5,באר שבע צפון,הקדמה ביציאה,58
653,2015,5,בית יהושע,איחור,114
654,2015,5,בית יהושע,בזמן,1710
655,2015,5,בית יהושע,הקדמה ביציאה,45
656,2015,5,בית שמש,איחור,71
657,2015,5,בית שמש,בזמן,423
658,2015,5,בית שמש,הקדמה ביציאה,18
659,2015,5,בני ברק,איחור,46
660,2015,5,בני ברק,בזמן,1339
661,2015,5,בני ברק,הקדמה ביציאה,123
662,2015,5,בנימינה,איחור,169
663,2015,5,בנימינה,בזמן,1839
664,2015,5,בנימינה,הקדמה ביציאה,285
665,2015,5,בת גלים,איחור,186
666,2015,5,בת גלים,בזמן,2337
667,2015,5,בת גלים,הקדמה ביציאה,316
668,2015,5,בת ים יוספטל,איחור,38
669,2015,5,בת ים יוספטל,בזמן,946
670,2015,5,בת ים יוספטל,הקדמה ביציאה,55
671,2015,5,בת ים קוממיות,איחור,41
672,2015,5,בת ים קוממיות,בזמן,1079
673,2015,5,בת ים קוממיות,הקדמה ביציאה,2
674,2015,5,דימונה,איחור,2
675,2015,5,דימונה,בזמן,119
676,2015,5,הוד השרון,איחור,37
677,2015,5,הוד השרון,בזמן,1058
678,2015,5,הרצליה,איחור,167
679,2015,5,הרצליה,בזמן,2235
680,2015,5,הרצליה,הקדמה ביציאה,94
681,2015,5,השלום,איחור,388
682,2015,5,השלום,בזמן,5708
683,2015,5,השלום,הקדמה ביציאה,378
684,2015,5,חדרה מערב,איחור,94
685,2015,5,חדרה מערב,בזמן,1106
686,2015,5,חדרה מערב,הקדמה ביציאה,107
687,2015,5,חולון וולפסון,איחור,34
688,2015,5,חולון וולפסון,בזמן,1133
689,2015,5,חולון וולפסון,הקדמה ביציאה,5
690,2015,5,חוף הכרמל,איחור,211
691,2015,5,חוף הכרמל,בזמן,2437
692,2015,5,חוף הכרמל,הקדמה ביציאה,345
693,2015,5,חוצות מפרץ,איחור,52
694,2015,5,חוצות מפרץ,בזמן,891
695,2015,5,חוצות מפרץ,הקדמה ביציאה,138
696,2015,5,חיפה מרכז,איחור,194
697,2015,5,חיפה מרכז,בזמן,2487
698,2015,5,חיפה מרכז,הקדמה ביציאה,281
699,2015,5,יבנה מזרח,איחור,28
700,2015,5,יבנה מזרח,בזמן,333
701,2015,5,יבנה מזרח,הקדמה ביציאה,280
702,2015,5,יבנה מערב,איחור,28
703,2015,5,יבנה מערב,בזמן,907
704,2015,5,יבנה מערב,הקדמה ביציאה,15
705,2015,5,כפר חבד,איחור,30
706,2015,5,כפר חבד,בזמן,689
707,2015,5,כפר חבד,הקדמה ביציאה,4
708,2015,5,כפר סבא,איחור,43
709,2015,5,כפר סבא,בזמן,1470
710,2015,5,כפר סבא,הקדמה ביציאה,7
711,2015,5,לא ידוע קוד 6500,איחור,8
712,2015,5,לא ידוע קוד 6500,בזמן,155
713,2015,5,לא ידוע קוד 6500,הקדמה ביציאה,45
714,2015,5,לא ידוע קוד 6700,איחור,19
715,2015,5,לא ידוע קוד 6700,בזמן,345
716,2015,5,לא ידוע קוד 800,איחור,128
717,2015,5,לא ידוע קוד 800,בזמן,1452
718,2015,5,לא ידוע קוד 800,הקדמה ביציאה,719
719,2015,5,להבים רהט,איחור,60
720,2015,5,להבים רהט,בזמן,750
721,2015,5,להבים רהט,הקדמה ביציאה,55
722,2015,5,לוד,איחור,217
723,2015,5,לוד,בזמן,3357
724,2015,5,לוד,הקדמה ביציאה,113
725,2015,5,לוד גני אביב,איחור,48
726,2015,5,לוד גני אביב,בזמן,439
727,2015,5,לוד גני אביב,הקדמה ביציאה,287
728,2015,5,מודיעין מרכז,איחור,41
729,2015,5,מודיעין מרכז,בזמן,1374
730,2015,5,מרכזית המפרץ/קו החוף,איחור,99
731,2015,5,מרכזית המפרץ/קו החוף,בזמן,1448
732,2015,5,מרכזית המפרץ/קו החוף,הקדמה ביציאה,555
733,2015,5,נהריה,איחור,100
734,2015,5,נהריה,בזמן,1556
735,2015,5,נהריה,הקדמה ביציאה,1
736,2015,5,"נתב""ג",איחור,66
737,2015,5,"נתב""ג",בזמן,1460
738,2015,5,"נתב""ג",הקדמה ביציאה,215
739,2015,5,נתיבות,איחור,25
740,2015,5,נתיבות,בזמן,713
741,2015,5,נתניה,איחור,122
742,2015,5,נתניה,בזמן,1881
743,2015,5,נתניה,הקדמה ביציאה,88
744,2015,5,סגולה,איחור,41
745,2015,5,סגולה,בזמן,1533
746,2015,5,סגולה,הקדמה ביציאה,5
747,2015,5,עכו,איחור,115
748,2015,5,עכו,בזמן,1713
749,2015,5,עכו,הקדמה ביציאה,154
750,2015,5,עתלית,איחור,32
751,2015,5,עתלית,בזמן,481
752,2015,5,עתלית,הקדמה ביציאה,219
753,2015,5,פאתי מודיעין,איחור,40
754,2015,5,פאתי מודיעין,בזמן,1153
755,2015,5,פאתי מודיעין,הקדמה ביציאה,290
756,2015,5,צומת חולון,איחור,33
757,2015,5,צומת חולון,בזמן,1092
758,2015,5,צומת חולון,הקדמה ביציאה,50
759,2015,5,קיסריה פרדס חנה,איחור,69
760,2015,5,קיסריה פרדס חנה,בזמן,784
761,2015,5,קיסריה פרדס חנה,הקדמה ביציאה,152
762,2015,5,קרית אריה,איחור,101
763,2015,5,קרית אריה,בזמן,17
764,2015,5,קרית אריה,הקדמה ביציאה,872
765,2015,5,קרית גת,איחור,82
766,2015,5,קרית גת,בזמן,1007
767,2015,5,קרית גת,הקדמה ביציאה,40
768,2015,5,קרית חיים,איחור,85
769,2015,5,קרית חיים,בזמן,955
770,2015,5,קרית חיים,הקדמה ביציאה,403
771,2015,5,ראש העין צפון,איחור,42
772,2015,5,ראש העין צפון,בזמן,1482
773,2015,5,ראש העין צפון,הקדמה ביציאה,2
774,2015,5,ראשונים,איחור,20
775,2015,5,ראשונים,בזמן,619
776,2015,5,ראשונים,הקדמה ביציאה,1
777,2015,5,רחובות,איחור,61
778,2015,5,רחובות,בזמן,1349
779,2015,5,רחובות,הקדמה ביציאה,9
780,2015,5,רמלה,איחור,101
781,2015,5,רמלה,בזמן,554
782,2015,5,רמלה,הקדמה ביציאה,606
783,2015,5,"רשל""צ משה דיין",איחור,51
784,2015,5,"רשל""צ משה דיין",בזמן,1338
785,2015,5,"רשל""צ משה דיין",הקדמה ביציאה,8
786,2015,5,שדרות,איחור,26
787,2015,5,שדרות,בזמן,882
788,2015,5,שדרות,הקדמה ביציאה,4
789,2015,5,תא אוניברסיטה,איחור,325
790,2015,5,תא אוניברסיטה,בזמן,5385
791,2015,5,תא אוניברסיטה,הקדמה ביציאה,284
792,2015,5,תל אביב ההגנה,איחור,357
793,2015,5,תל אביב ההגנה,בזמן,6004
794,2015,5,תל אביב ההגנה,הקדמה ביציאה,407
795,2015,5,תל אביב מרכז,איחור,447
796,2015,5,תל אביב מרכז,בזמן,5041
797,2015,5,תל אביב מרכז,הקדמה ביציאה,966
798,2015,6,אשדוד עד הלום,איחור,36
799,2015,6,אשדוד עד הלום,בזמן,1563
800,2015,6,אשדוד עד הלום,הקדמה ביציאה,4
801,2015,6,אשקלון,איחור,45
802,2015,6,אשקלון,בזמן,1797
803,2015,6,אשקלון,הקדמה ביציאה,25
804,2015,6,באר יעקב,איחור,16
805,2015,6,באר יעקב,בזמן,1092
806,2015,6,באר יעקב,הקדמה ביציאה,14
807,2015,6,באר שבע מרכז,איחור,62
808,2015,6,באר שבע מרכז,בזמן,1078
809,2015,6,באר שבע צפון,איחור,74
810,2015,6,באר שבע צפון,בזמן,1161
811,2015,6,באר שבע צפון,הקדמה ביציאה,8
812,2015,6,בית יהושע,איחור,59
813,2015,6,בית יהושע,בזמן,1826
814,2015,6,בית יהושע,הקדמה ביציאה,12
815,2015,6,בית שמש,איחור,40
816,2015,6,בית שמש,בזמן,451
817,2015,6,בית שמש,הקדמה ביציאה,13
818,2015,6,בני ברק,איחור,45
819,2015,6,בני ברק,בזמן,1120
820,2015,6,בני ברק,הקדמה ביציאה,118
821,2015,6,בנימינה,איחור,148
822,2015,6,בנימינה,בזמן,2222
823,2015,6,בנימינה,הקדמה ביציאה,63
824,2015,6,בת גלים,איחור,132
825,2015,6,בת גלים,בזמן,1814
826,2015,6,בת גלים,הקדמה ביציאה,88
827,2015,6,בת ים יוספטל,איחור,32
828,2015,6,בת ים יוספטל,בזמן,625
829,2015,6,בת ים יוספטל,הקדמה ביציאה,76
830,2015,6,בת ים קוממיות,איחור,30
831,2015,6,בת ים קוממיות,בזמן,766
832,2015,6,דימונה,איחור,9
833,2015,6,דימונה,בזמן,111
834,2015,6,דימונה,הקדמה ביציאה,1
835,2015,6,הוד השרון,איחור,31
836,2015,6,הוד השרון,בזמן,965
837,2015,6,הרצליה,איחור,93
838,2015,6,הרצליה,בזמן,2377
839,2015,6,הרצליה,הקדמה ביציאה,12
840,2015,6,השלום,איחור,252
841,2015,6,השלום,בזמן,5973
842,2015,6,השלום,הקדמה ביציאה,177
843,2015,6,חדרה מערב,איחור,84
844,2015,6,חדרה מערב,בזמן,1213
845,2015,6,חדרה מערב,הקדמה ביציאה,5
846,2015,6,חולון וולפסון,איחור,27
847,2015,6,חולון וולפסון,בזמן,888
848,2015,6,חולון וולפסון,הקדמה ביציאה,6
849,2015,6,חוף הכרמל,איחור,152
850,2015,6,חוף הכרמל,בזמן,1925
851,2015,6,חוף הכרמל,הקדמה ביציאה,63
852,2015,6,חוצות מפרץ,איחור,359
853,2015,6,חוצות מפרץ,בזמן,1417
854,2015,6,חוצות מפרץ,הקדמה ביציאה,59
855,2015,6,חיפה מרכז,איחור,422
856,2015,6,חיפה מרכז,בזמן,1990
857,2015,6,חיפה מרכז,הקדמה ביציאה,47
858,2015,6,יבנה מזרח,איחור,12
859,2015,6,יבנה מזרח,בזמן,323
860,2015,6,יבנה מזרח,הקדמה ביציאה,316
861,2015,6,יבנה מערב,איחור,25
862,2015,6,יבנה מערב,בזמן,813
863,2015,6,יבנה מערב,הקדמה ביציאה,72
864,2015,6,כפר חבד,איחור,14
865,2015,6,כפר חבד,בזמן,686
866,2015,6,כפר חבד,הקדמה ביציאה,1
867,2015,6,כפר סבא,איחור,38
868,2015,6,כפר סבא,בזמן,1293
869,2015,6,כפר סבא,הקדמה ביציאה,4
870,2015,6,לא ידוע קוד 6500,איחור,3
871,2015,6,לא ידוע קוד 6500,בזמן,169
872,2015,6,לא ידוע קוד 6500,הקדמה ביציאה,57
873,2015,6,לא ידוע קוד 6700,איחור,12
874,2015,6,לא ידוע קוד 6700,בזמן,394
875,2015,6,לא ידוע קוד 800,איחור,385
876,2015,6,לא ידוע קוד 800,בזמן,1438
877,2015,6,לא ידוע קוד 800,הקדמה ביציאה,157
878,2015,6,להבים רהט,איחור,39
879,2015,6,להבים רהט,בזמן,779
880,2015,6,להבים רהט,הקדמה ביציאה,14
881,2015,6,לוד,איחור,100
882,2015,6,לוד,בזמן,3629
883,2015,6,לוד,הקדמה ביציאה,52
884,2015,6,לוד גני אביב,איחור,14
885,2015,6,לוד גני אביב,בזמן,453
886,2015,6,לוד גני אביב,הקדמה ביציאה,343
887,2015,6,מודיעין מרכז,איחור,27
888,2015,6,מודיעין מרכז,בזמן,1492
889,2015,6,מרכזית המפרץ/קו החוף,איחור,190
890,2015,6,מרכזית המפרץ/קו החוף,בזמן,1751
891,2015,6,מרכזית המפרץ/קו החוף,הקדמה ביציאה,5
892,2015,6,נהריה,איחור,386
893,2015,6,נהריה,בזמן,1516
894,2015,6,נהריה,הקדמה ביציאה,1
895,2015,6,"נתב""ג",איחור,54
896,2015,6,"נתב""ג",בזמן,1633
897,2015,6,"נתב""ג",הקדמה ביציאה,55
898,2015,6,נתיבות,איחור,18
899,2015,6,נתיבות,בזמן,655
900,2015,6,נתניה,איחור,85
901,2015,6,נתניה,בזמן,2040
902,2015,6,נתניה,הקדמה ביציאה,5
903,2015,6,סגולה,איחור,34
904,2015,6,סגולה,בזמן,1404
905,2015,6,סגולה,הקדמה ביציאה,5
906,2015,6,עכו,איחור,381
907,2015,6,עכו,בזמן,1659
908,2015,6,עתלית,איחור,25
909,2015,6,עתלית,בזמן,681
910,2015,6,עתלית,הקדמה ביציאה,58
911,2015,6,פאתי מודיעין,איחור,28
912,2015,6,פאתי מודיעין,בזמן,1445
913,2015,6,פאתי מודיעין,הקדמה ביציאה,114
914,2015,6,צומת חולון,איחור,30
915,2015,6,צומת חולון,בזמן,832
916,2015,6,צומת חולון,הקדמה ביציאה,63
917,2015,6,קיסריה פרדס חנה,איחור,42
918,2015,6,קיסריה פרדס חנה,בזמן,854
919,2015,6,קיסריה פרדס חנה,הקדמה ביציאה,131
920,2015,6,קרית אריה,איחור,171
921,2015,6,קרית אריה,בזמן,15
922,2015,6,קרית אריה,הקדמה ביציאה,948
923,2015,6,קרית גת,איחור,52
924,2015,6,קרית גת,בזמן,1067
925,2015,6,קרית חיים,איחור,369
926,2015,6,קרית חיים,בזמן,1151
927,2015,6,קרית חיים,הקדמה ביציאה,334
928,2015,6,ראש העין צפון,איחור,37
929,2015,6,ראש העין צפון,בזמן,1260
930,2015,6,ראש העין צפון,הקדמה ביציאה,3
931,2015,6,ראשונים,איחור,6
932,2015,6,ראשונים,בזמן,682
933,2015,6,ראשונים,הקדמה ביציאה,2
934,2015,6,רחובות,איחור,26
935,2015,6,רחובות,בזמן,1441
936,2015,6,רחובות,הקדמה ביציאה,4
937,2015,6,רמלה,איחור,51
938,2015,6,רמלה,בזמן,677
939,2015,6,רמלה,הקדמה ביציאה,609
940,2015,6,"רשל""צ משה דיין",איחור,36
941,2015,6,"רשל""צ משה דיין",בזמן,958
942,2015,6,"רשל""צ משה דיין",הקדמה ביציאה,4
943,2015,6,שדרות,איחור,24
944,2015,6,שדרות,בזמן,619
945,2015,6,שדרות,הקדמה ביציאה,74
946,2015,6,תא אוניברסיטה,איחור,183
947,2015,6,תא אוניברסיטה,בזמן,5340
948,2015,6,תא אוניברסיטה,הקדמה ביציאה,102
949,2015,6,תל אביב ההגנה,איחור,237
950,2015,6,תל אביב ההגנה,בזמן,5905
951,2015,6,תל אביב ההגנה,הקדמה ביציאה,153
952,2015,6,תל אביב מרכז,איחור,315
953,2015,6,תל אביב מרכז,בזמן,5196
